DMV ID,DMV Snapshot (Date),Registration Valid Date,ZIP Code,VIN Prefix,Registration Expiration Date,VIN Model Year,Make,Model,Model Year
1,DMV Direct (3/3/2018),11/21/2017,48126,JN1AZ0CP,,C,Nissan,Leaf,2012
1,DMV Direct (3/3/2018),11/21/2017,48473,5ASAK274,,2,GEM,NEV,2002
1,DMV Direct (3/3/2018),11/21/2017,48111,1G1RA6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),11/21/2017,48331,3FA6P0PU,,G,Ford,Fusion Energi,2016
1,DMV Direct (3/3/2018),11/21/2017,49316,JTDKARFP,,H,Toyota,Prius Prime,2017
1,DMV Direct (3/3/2018),11/21/2017,48382,1G1RA6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),11/21/2017,48879,3FA6P0PU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),11/21/2017,49685,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),11/21/2017,48170,JTDKN3DP,,C,Toyota,Prius Plug-in,2012
1,DMV Direct (3/3/2018),11/21/2017,49071,5YJXCDE2,,H,Tesla,Model X,2017
1,DMV Direct (3/3/2018),11/21/2017,49878,1G1RB6S5,,J,Chevrolet,Volt,2018
1,DMV Direct (3/3/2018),11/21/2017,49735,5ASAG474,,2,GEM,NEV,2002
1,DMV Direct (3/3/2018),11/21/2017,48044,1FADP5EU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),11/21/2017,48808,3FA6P0PU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),11/21/2017,48105,1G1RB6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),11/21/2017,48313,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),11/21/2017,48371,1G1FW6S0,,H,Chevrolet,Bolt EV,2017
1,DMV Direct (3/3/2018),11/21/2017,49265,1FADP5EU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),11/21/2017,48103,1N4AZ0CP,,F,Nissan,Leaf,2015
1,DMV Direct (3/3/2018),11/21/2017,48823,5YJSA1CN,,D,Tesla,Model S,2013
1,DMV Direct (3/3/2018),11/21/2017,48850,2C4RC1N7,,H,Chrysler,Pacifica,2017
1,DMV Direct (3/3/2018),11/21/2017,49301,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),11/21/2017,48430,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),11/21/2017,49525,1FADP5CU,,E,Ford,C-Max Energi,2014
1,DMV Direct (3/3/2018),11/21/2017,48201,1G1RD6E4,,B,Chevrolet,Volt,2011
1,DMV Direct (3/3/2018),11/19/2017,48382,3FA6P0PU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),11/16/2017,48072,1FADP5EU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),11/16/2017,48843,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),11/16/2017,48130,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),11/16/2017,48072,1G1RA6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),11/16/2017,48120,1FADP5CU,,F,Ford,C-Max Energi,2015
1,DMV Direct (3/3/2018),11/16/2017,48167,5YJSA1H1,,E,Tesla,Model S,2014
1,DMV Direct (3/3/2018),11/16/2017,48045,1G1FW6S0,,H,Chevrolet,Bolt EV,2017
1,DMV Direct (3/3/2018),11/16/2017,48221,1FADP5CU,,F,Ford,C-Max Energi,2015
1,DMV Direct (3/3/2018),11/16/2017,48034,1G1RB6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),11/16/2017,48359,2C4RC1N7,,J,Chrysler,Pacifica,2018
1,DMV Direct (3/3/2018),11/16/2017,49419,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),11/16/2017,48301,WBA7J2C5,,H,BMW,7-Series Plug in,2017
1,DMV Direct (3/3/2018),11/16/2017,49512,1G1RB6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),11/16/2017,43528,3FA6P0SU,,F,Ford,Fusion Energi,2015
1,DMV Direct (3/3/2018),11/16/2017,48085,3FA6P0PU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),11/17/2017,48104,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),11/16/2017,48327,1G1RB6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),11/16/2017,49017,1G1RA6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),11/16/2017,49506,JTDKARFP,,H,Toyota,Prius Prime,2017
1,DMV Direct (3/3/2018),11/16/2017,48042,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),11/16/2017,48895,1G1RB6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),11/16/2017,49009,2C4RC1N7,,J,Chrysler,Pacifica,2018
1,DMV Direct (3/3/2018),11/16/2017,48322,1G1RA6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),11/16/2017,49048,1G1RB6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),11/16/2017,48430,WMEEJ9AA,,E,Smart,forTwo EV,2014
1,DMV Direct (3/3/2018),11/16/2017,49344,1G1RB6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),11/16/2017,48328,5YJSA1E2,,G,Tesla,Model S,2016
1,DMV Direct (3/3/2018),11/16/2017,48154,3FA6P0SU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),11/16/2017,48168,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (3/3/2018),11/16/2017,48126,1G1RA6S5,,J,Chevrolet,Volt,2018
1,DMV Direct (3/3/2018),11/15/2017,48103,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (3/3/2018),11/15/2017,48124,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (3/3/2018),11/15/2017,49419,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (3/3/2018),11/16/2017,48183,1FADP5FU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),11/16/2017,48197,1G1RA6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),11/15/2017,48304,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),11/16/2017,48315,1FADP5EU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),11/16/2017,48009,5YJSA1E2,,H,Tesla,Model S,2017
1,DMV Direct (3/3/2018),11/16/2017,48105,3FA6P0PU,,D,Ford,Fusion Energi,2013
1,DMV Direct (3/3/2018),11/16/2017,49525,5YJSA1CN,,D,Tesla,Model S,2013
1,DMV Direct (3/3/2018),11/16/2017,48111,1G1RD6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),11/16/2017,48070,5YJSA1E4,,G,Tesla,Model S,2016
1,DMV Direct (3/3/2018),11/16/2017,48439,3FA6P0SU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),11/16/2017,48302,5YJSA1E2,,F,Tesla,Model S,2015
1,DMV Direct (3/3/2018),11/16/2017,48230,1G1RB6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),11/16/2017,48240,1FADP5EU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),11/16/2017,48070,1G1RB6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),11/16/2017,48176,1FADP5FU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),11/17/2017,48184,1FADP5CU,,E,Ford,C-Max Energi,2014
1,DMV Direct (3/3/2018),11/17/2017,49455,1G1RD6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),11/17/2017,48212,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),11/17/2017,48128,1FADP5EU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),11/17/2017,48114,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),11/17/2017,48310,1G1RB6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),11/17/2017,48638,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),11/17/2017,49093,3FA6P0PU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),11/17/2017,48381,1G6RL1E4,,G,Cadillac,ELR,2016
1,DMV Direct (3/3/2018),11/17/2017,49068,5YJSA1E2,,H,Tesla,Model S,2017
1,DMV Direct (3/3/2018),11/17/2017,48911,1N4BZ0CP,,G,Nissan,Leaf,2016
1,DMV Direct (3/3/2018),11/17/2017,48103,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (3/3/2018),11/17/2017,48324,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),11/18/2017,48127,3FA6P0PU,,J,Ford,Fusion Energi,2018
1,DMV Direct (3/3/2018),11/18/2017,48103,1FADP5CU,,D,Ford,C-Max Energi,2013
1,DMV Direct (3/3/2018),11/18/2017,48167,1G1RD6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),11/19/2017,48430,5YJSA1E2,,G,Tesla,Model S,2016
1,DMV Direct (3/3/2018),11/18/2017,48152,1G1RC6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),11/18/2017,48176,1G1FW6S0,,H,Chevrolet,Bolt EV,2017
1,DMV Direct (3/3/2018),11/17/2017,49319,1G1RD6E4,,B,Chevrolet,Volt,2011
1,DMV Direct (3/3/2018),11/17/2017,49286,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),11/17/2017,48101,3FA6P0SU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),11/18/2017,48059,3FA6P0PU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),11/18/2017,49333,1G1RA6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),11/17/2017,48098,5UXKT0C5,,J,BMW,X5,2018
1,DMV Direct (3/3/2018),11/17/2017,48823,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),11/17/2017,48103,1FADP5EU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),11/17/2017,48183,3FA6P0SU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),11/17/2017,49321,1G1RD6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),11/17/2017,48823,3FA6P0PU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),11/17/2017,48383,1G1RD6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),11/17/2017,48111,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (3/3/2018),11/17/2017,48362,3FA6P0SU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),11/17/2017,48897,1G1RA6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),11/17/2017,48072,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (3/3/2018),11/17/2017,48316,1G1RD6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),11/17/2017,48140,1N4AZ0CP,,F,Nissan,Leaf,2015
1,DMV Direct (3/3/2018),11/17/2017,48150,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (3/3/2018),11/17/2017,48329,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),11/17/2017,48221,1G1RB6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),11/17/2017,48167,3FA6P0PU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),11/17/2017,49505,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),11/17/2017,48187,3FA6P0PU,,G,Ford,Fusion Energi,2016
1,DMV Direct (3/3/2018),11/17/2017,48302,1G6RL1E4,,G,Cadillac,ELR,2016
1,DMV Direct (3/3/2018),11/17/2017,48009,1G1RB6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),11/17/2017,48105,1FADP5CU,,D,Ford,C-Max Energi,2013
1,DMV Direct (3/3/2018),11/17/2017,49240,LREKK5RX,,H,Cadillac,CT6,2017
1,DMV Direct (3/3/2018),11/17/2017,48101,1FADP5FU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),11/17/2017,48085,1FADP5CU,,F,Ford,C-Max Energi,2015
1,DMV Direct (3/3/2018),10/30/2017,48314,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),10/30/2017,48323,5YJXCBE2,,G,Tesla,Model X,2016
1,DMV Direct (3/3/2018),10/30/2017,49460,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),10/30/2017,48838,1FADP5CU,,E,Ford,C-Max Energi,2014
1,DMV Direct (3/3/2018),10/30/2017,48304,1G1FX6S0,,H,Chevrolet,Bolt EV,2017
1,DMV Direct (3/3/2018),10/30/2017,48326,1G1RD6E4,,B,Chevrolet,Volt,2011
1,DMV Direct (3/3/2018),10/30/2017,48116,1FADP5CU,,D,Ford,C-Max Energi,2013
1,DMV Direct (3/3/2018),10/30/2017,48111,3FA6P0PU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),10/30/2017,49435,1N4AZ0CP,,D,Nissan,Leaf,2013
1,DMV Direct (3/3/2018),10/30/2017,48188,3FA6P0SU,,F,Ford,Fusion Energi,2015
1,DMV Direct (3/3/2018),10/30/2017,48009,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),10/30/2017,48328,1FADP5CU,,E,Ford,C-Max Energi,2014
1,DMV Direct (3/3/2018),10/31/2017,48371,1G1RD6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),10/31/2017,48162,1G1RD6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),10/31/2017,48162,5YJSA1CP,,C,Tesla,Model S,2012
1,DMV Direct (3/3/2018),10/31/2017,49519,3FA6P0SU,,F,Ford,Fusion Energi,2015
1,DMV Direct (3/3/2018),10/31/2017,49316,JN1AZ0CP,,C,Nissan,Leaf,2012
1,DMV Direct (3/3/2018),10/31/2017,49024,5YJSA1S1,,E,Tesla,Model S,2014
1,DMV Direct (3/3/2018),10/31/2017,48823,1G1RD6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),10/31/2017,48081,1G6RM1E4,,E,Cadillac,ELR,2014
1,DMV Direct (3/3/2018),10/30/2017,48346,1G1RA6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),10/31/2017,48843,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),10/31/2017,48178,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),10/31/2017,48138,3FA6P0PU,,D,Ford,Fusion Energi,2013
1,DMV Direct (3/3/2018),10/30/2017,48105,WBY1Z4C5,,F,BMW,i3 REx,2015
1,DMV Direct (3/3/2018),10/30/2017,48025,1G1RD6E4,,B,Chevrolet,Volt,2011
1,DMV Direct (3/3/2018),10/30/2017,48094,1G1RA6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),10/30/2017,48188,1FADP5CU,,D,Ford,C-Max Energi,2013
1,DMV Direct (3/3/2018),10/30/2017,48428,5YJXCBE2,,H,Tesla,Model X,2017
1,DMV Direct (3/3/2018),10/30/2017,49426,5YJXCBE4,,H,Tesla,Model X,2017
1,DMV Direct (3/3/2018),10/29/2017,48236,1FADP3R4,,F,Ford,Focus EV,2015
1,DMV Direct (3/3/2018),10/29/2017,48096,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),10/29/2017,49506,5YJSA1CN,,D,Tesla,Model S,2013
1,DMV Direct (3/3/2018),10/30/2017,48423,3FA6P0SU,,F,Ford,Fusion Energi,2015
1,DMV Direct (3/3/2018),10/30/2017,48045,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),10/30/2017,48328,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),10/30/2017,48375,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),10/30/2017,48030,3FA6P0PU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),10/30/2017,48073,1FADP5EU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),10/30/2017,48329,1G1RB6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),10/30/2017,48198,WBY1Z2C5,,E,BMW,i3,2014
1,DMV Direct (3/3/2018),10/30/2017,48306,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),10/30/2017,48423,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),10/30/2017,48033,3FA6P0SU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),10/30/2017,48309,1G1RD6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),10/30/2017,48302,1G6RN1E4,,E,Cadillac,ELR,2014
1,DMV Direct (3/3/2018),10/30/2017,48820,1G1RD6E4,,B,Chevrolet,Volt,2011
1,DMV Direct (3/3/2018),10/30/2017,48072,1FADP5CU,,D,Ford,C-Max Energi,2013
1,DMV Direct (3/3/2018),10/31/2017,48083,1G1RB6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),11/1/2017,48236,5YJSA4H4,,F,Tesla,Model S,2015
1,DMV Direct (3/3/2018),11/1/2017,49315,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),11/1/2017,49812,1N4BZ0CP,,G,Nissan,Leaf,2016
1,DMV Direct (3/3/2018),11/1/2017,49801,1G1RD6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),11/1/2017,48201,3FA6P0PU,,E,Ford,Fusion Energi,2014
1,DMV Direct (3/3/2018),11/1/2017,48047,5YJSA1E2,,H,Tesla,Model S,2017
1,DMV Direct (3/3/2018),11/1/2017,48071,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),11/1/2017,48131,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),11/1/2017,48374,1G1RB6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),11/1/2017,48236,1FADP5EU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),11/1/2017,48114,1G6RL1E4,,G,Cadillac,ELR,2016
1,DMV Direct (3/3/2018),11/1/2017,49814,JTDKN3DP,,D,Toyota,Prius Plug-in,2013
1,DMV Direct (3/3/2018),11/1/2017,48329,3FA6P0PU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),11/1/2017,48304,WAUTPBFF,,G,Audi,A3 Plug In,2016
1,DMV Direct (3/3/2018),11/1/2017,48075,1G1RB6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),11/1/2017,48076,3FA6P0PU,,F,Ford,Fusion Energi,2015
1,DMV Direct (3/3/2018),11/1/2017,49801,1G1RD6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),11/1/2017,49456,1G1RD6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),11/1/2017,49279,1G6RS1E4,,E,Cadillac,ELR,2014
1,DMV Direct (3/3/2018),11/1/2017,48114,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),11/1/2017,48331,5YJSA1E2,,G,Tesla,Model S,2016
1,DMV Direct (3/3/2018),11/1/2017,48187,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (3/3/2018),11/1/2017,48314,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),11/1/2017,48108,1G1RB6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),10/31/2017,48917,JN1AZ0CP,,B,Nissan,Leaf,2011
1,DMV Direct (3/3/2018),10/31/2017,48316,1G1RD6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),10/31/2017,48348,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),10/31/2017,48386,3FA6P0SU,,G,Ford,Fusion Energi,2016
1,DMV Direct (3/3/2018),10/31/2017,48105,1G1RD6E4,,B,Chevrolet,Volt,2011
1,DMV Direct (3/3/2018),10/31/2017,48174,JA3215H1,,C,Mitsubishi,i,2012
1,DMV Direct (3/3/2018),10/31/2017,48875,5YJSA1H1,,E,Tesla,Model S,2014
1,DMV Direct (3/3/2018),10/31/2017,48187,1G1RD6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),10/31/2017,48178,1FADP5CU,,G,Ford,C-Max Energi,2016
1,DMV Direct (3/3/2018),10/31/2017,48197,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),10/31/2017,48603,5UXKT0C5,,G,BMW,X5,2016
1,DMV Direct (3/3/2018),10/31/2017,48301,3FA6P0PU,,G,Ford,Fusion Energi,2016
1,DMV Direct (3/3/2018),10/31/2017,48021,1G1RD6E4,,B,Chevrolet,Volt,2011
1,DMV Direct (3/3/2018),10/31/2017,49085,1G1RB6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),10/31/2017,48034,5YJXCBE2,,G,Tesla,Model X,2016
1,DMV Direct (3/3/2018),11/1/2017,48864,1G1RB6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),11/1/2017,48647,1G1RB6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),10/31/2017,49301,3FA6P0PU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),10/31/2017,48083,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),10/31/2017,48827,1G1RB6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),10/31/2017,48323,5YJSA4H2,,F,Tesla,Model S,2015
1,DMV Direct (3/3/2018),10/31/2017,49341,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),10/31/2017,49419,5YJSA1E2,,F,Tesla,Model S,2015
1,DMV Direct (3/3/2018),10/31/2017,48439,1G1RB6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),10/29/2017,48239,1FADP5CU,,D,Ford,C-Max Energi,2013
1,DMV Direct (3/3/2018),10/25/2017,49014,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),10/25/2017,49240,5YJSA1E4,,G,Tesla,Model S,2016
1,DMV Direct (3/3/2018),10/25/2017,48045,1G1RB6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),10/26/2017,48331,5YJSA1H2,,F,Tesla,Model S,2015
1,DMV Direct (3/3/2018),10/26/2017,48105,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),10/25/2017,48152,3FA6P0PU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),10/25/2017,48103,5YJXCBE2,,H,Tesla,Model X,2017
1,DMV Direct (3/3/2018),10/25/2017,48823,JTDKARFP,,H,Toyota,Prius Prime,2017
1,DMV Direct (3/3/2018),10/25/2017,48104,1G1RB6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),10/25/2017,49506,1N4AZ0CP,,D,Nissan,Leaf,2013
1,DMV Direct (3/3/2018),10/25/2017,48864,1N4BZ0CP,,G,Nissan,Leaf,2016
1,DMV Direct (3/3/2018),10/25/2017,49424,1G1RA6E4,,E,Chevrolet,Volt,2014
1,DMV Direct (3/3/2018),10/26/2017,49418,1G1RD6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),10/26/2017,48092,1FADP5CU,,D,Ford,C-Max Energi,2013
1,DMV Direct (3/3/2018),10/26/2017,48188,1FADP5CU,,F,Ford,C-Max Energi,2015
1,DMV Direct (3/3/2018),10/26/2017,48036,3FA6P0PU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),10/26/2017,48094,1G6RR1E4,,E,Cadillac,ELR,2014
1,DMV Direct (3/3/2018),10/26/2017,48114,1G1RD6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),10/26/2017,48823,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),10/26/2017,48146,3FA6P0PU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),10/26/2017,48209,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),10/26/2017,48603,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),10/26/2017,48503,1G1RB6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),10/26/2017,48209,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),10/25/2017,48313,WP1AE2A2,,G,Porsche,Cayenne S E-Hybrid,2016
1,DMV Direct (3/3/2018),10/25/2017,49091,JTDKN3DP,,E,Toyota,Prius Plug-in,2014
1,DMV Direct (3/3/2018),10/25/2017,49120,1G1RD6E4,,C,Chevrolet,Volt,2012
1,DMV Direct (3/3/2018),10/25/2017,48036,3FA6P0SU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),10/25/2017,48316,1G1FX6S0,,H,Chevrolet,Bolt EV,2017
1,DMV Direct (3/3/2018),10/25/2017,49418,1G1RA6E4,,D,Chevrolet,Volt,2013
1,DMV Direct (3/3/2018),10/25/2017,48209,1FADP5CU,,D,Ford,C-Max Energi,2013
1,DMV Direct (3/3/2018),10/25/2017,48750,1G1RA6S5,,H,Chevrolet,Volt,2017
1,DMV Direct (3/3/2018),10/25/2017,49009,1G1FW6S0,,H,Chevrolet,Bolt EV,2017
1,DMV Direct (3/3/2018),10/25/2017,48187,5YJSA1E2,,G,Tesla,Model S,2016
1,DMV Direct (3/3/2018),10/25/2017,48640,1G1RC6E4,,B,Chevrolet,Volt,2011
1,DMV Direct (3/3/2018),10/25/2017,49341,5YJXCBE4,,G,Tesla,Model X,2016
1,DMV Direct (3/3/2018),10/25/2017,48230,WBY1Z4C5,,G,BMW,i3 REx,2016
1,DMV Direct (3/3/2018),10/25/2017,48197,1FADP5EU,,H,Ford,C-Max Energi,2017
1,DMV Direct (3/3/2018),10/25/2017,48103,5YJSA1E2,,H,Tesla,Model S,2017
1,DMV Direct (3/3/2018),10/25/2017,48334,1G1FX6S0,,H,Chevrolet,Bolt EV,2017
1,DMV Direct (3/3/2018),10/25/2017,48616,3FA6P0PU,,H,Ford,Fusion Energi,2017
1,DMV Direct (3/3/2018),10/25/2017,48823,1G1RA6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),10/25/2017,48003,1G1RA6E4,,F,Chevrolet,Volt,2015
1,DMV Direct (3/3/2018),10/25/2017,48103,5UXKT0C3,,H,BMW,X5,2017
1,DMV Direct (3/3/2018),10/25/2017,48348,3C3CFFGE,,E,Fiat,500e,2014
1,DMV Direct (3/3/2018),10/25/2017,48230,5YJSA1S1,,E,Tesla,Model S,2014
1,DMV Direct (3/3/2018),10/25/2017,48313,1G1RD6E4,,E,Chevrolet,Volt,2014
