id,geographic area name,occupied housing units,"1-unit, attached",2 units,3 or 4 units,5 to 9 units,10 to 19 units,20 or more units,mobile home,"boat, rv, van, etc.",year,1-unit attached,boat rv van etc.
0500000US24017,"Charles County, Maryland",50305,8824,391,1011,1352,930,1688,1054,32,2011,,
0500000US24019,"Dorchester County, Maryland",13528,400,653,463,632,156,450,1481,0,2011,,
0500000US24021,"Frederick County, Maryland",85048,17700,1400,1430,2678,6335,3018,845,44,2011,,
0500000US24023,"Garrett County, Maryland",12410,645,255,449,527,281,343,1679,0,2011,,
0500000US24025,"Harford County, Maryland",89260,19311,964,1474,3148,6853,1986,3458,19,2011,,
0500000US24027,"Howard County, Maryland",103547,22245,436,1135,6408,12223,6747,1460,0,2011,,
0500000US24029,"Kent County, Maryland",7605,430,165,145,493,261,186,296,0,2011,,
0500000US24031,"Montgomery County, Maryland",355434,68139,1713,4883,19105,36503,60997,402,52,2011,,
0500000US24033,"Prince George's County, Maryland",302091,52185,1719,5418,23452,50661,24542,1505,162,2011,,
0500000US24035,"Queen Anne's County, Maryland",17189,1163,197,124,404,195,275,613,0,2011,,
0500000US24037,"St. Mary's County, Maryland",36662,3273,215,946,1559,1565,1021,2346,0,2011,,
0500000US24039,"Somerset County, Maryland",8573,540,184,433,455,227,298,1342,0,2011,,
0500000US24041,"Talbot County, Maryland",15539,1228,380,491,737,391,463,631,21,2011,,
0500000US24043,"Washington County, Maryland",55485,9411,1893,2372,2705,2987,2105,2497,0,2011,,
0500000US24045,"Wicomico County, Maryland",36406,1550,1017,1105,1821,2853,1084,2829,0,2011,,
0500000US24047,"Worcester County, Maryland",21785,2847,743,1396,3937,5006,14650,4212,0,2011,,
0500000US24510,"Baltimore city, Maryland",238959,156138,16671,16993,17060,13425,33045,437,122,2011,,
0500000US25001,"Barnstable County, Massachusetts",96775,4641,4782,5534,4823,2660,3588,1006,20,2011,,
0500000US25003,"Berkshire County, Massachusetts",55793,1930,6555,6362,2662,1933,3106,1717,0,2011,,
0500000US25005,"Bristol County, Massachusetts",210536,9315,23221,35418,17760,7618,12240,2961,9,2011,,
0500000US25007,"Dukes County, Massachusetts",5568,524,363,82,187,0,94,513,0,2011,,
0500000US25009,"Essex County, Massachusetts",284940,18106,37652,34117,17047,12732,30084,1982,28,2011,,
0500000US25011,"Franklin County, Massachusetts",30362,918,3343,2518,1663,645,1170,1122,13,2011,,
0500000US25013,"Hampden County, Massachusetts",177954,7521,23071,15568,13750,6481,15630,2605,117,2011,,
0500000US25015,"Hampshire County, Massachusetts",58921,2585,6369,4578,4266,2475,3532,918,29,2011,,
0500000US25017,"Middlesex County, Massachusetts",577349,36606,82620,54773,32096,28914,75176,2245,93,2011,,
0500000US25019,"Nantucket County, Massachusetts",3745,220,657,233,99,22,119,26,0,2011,,
0500000US25021,"Norfolk County, Massachusetts",255944,12203,20554,16256,15176,12526,35344,1169,37,2011,,
0500000US25023,"Plymouth County, Massachusetts",178996,7617,11540,12556,7273,5975,8755,4987,0,2011,,
0500000US25025,"Suffolk County, Massachusetts",286437,17705,47362,77662,34852,24816,69055,308,98,2011,,
0500000US25027,"Worcester County, Massachusetts",299089,17700,27466,39636,18223,13624,20884,2513,37,2011,,
0500000US26001,"Alcona County, Michigan",4643,26,2,16,50,9,26,1183,3,2011,,
0500000US26003,"Alger County, Michigan",3606,7,165,72,118,88,104,490,5,2011,,
0500000US26005,"Allegan County, Michigan",41914,1692,999,627,1355,883,741,5987,16,2011,,
0500000US26007,"Alpena County, Michigan",13234,191,519,465,273,87,380,1196,15,2011,,
0500000US26009,"Antrim County, Michigan",9720,134,147,320,319,129,53,1825,17,2011,,
0500000US26011,"Arenac County, Michigan",6526,75,32,101,199,130,70,1358,4,2011,,
0500000US26013,"Baraga County, Michigan",3308,37,88,187,67,81,50,532,0,2011,,
0500000US26015,"Barry County, Michigan",22831,282,528,387,452,153,282,2070,0,2011,,
0500000US26017,"Bay County, Michigan",44005,1409,1559,1116,1412,954,2146,2538,19,2011,,
0500000US26019,"Benzie County, Michigan",7366,135,137,154,99,48,127,871,3,2011,,
0500000US26021,"Berrien County, Michigan",61678,1109,3553,2665,2358,2323,2348,3870,11,2011,,
0500000US26023,"Branch County, Michigan",16078,221,484,274,445,298,243,2520,13,2011,,
0500000US26025,"Calhoun County, Michigan",53481,1124,1892,2038,1820,2776,3634,3134,9,2011,,
0500000US26027,"Cass County, Michigan",19913,207,325,247,392,233,272,2113,2,2011,,
0500000US26029,"Charlevoix County, Michigan",11025,249,406,349,320,400,311,1279,3,2011,,
0500000US26031,"Cheboygan County, Michigan",11536,124,103,297,367,119,89,1890,5,2011,,
0500000US26033,"Chippewa County, Michigan",14699,918,543,461,350,438,705,2309,15,2011,,
0500000US26035,"Clare County, Michigan",13170,68,222,129,285,247,259,3632,2,2011,,
0500000US26037,"Clinton County, Michigan",28565,885,476,446,827,1445,673,1975,9,2011,,
0500000US26039,"Crawford County, Michigan",5663,55,111,78,24,103,83,1692,0,2011,,
0500000US26041,"Delta County, Michigan",16038,230,629,430,397,157,637,1475,4,2011,,
0500000US26043,"Dickinson County, Michigan",11444,47,333,237,367,192,220,752,12,2011,,
0500000US26045,"Eaton County, Michigan",43416,2188,1010,1258,1698,2703,2698,2598,0,2011,,
0500000US26047,"Emmet County, Michigan",13599,407,882,969,1062,638,544,1516,4,2011,,
0500000US26049,"Genesee County, Michigan",166479,7988,3594,4431,6732,8677,8890,11623,49,2011,,
0500000US26051,"Gladwin County, Michigan",11326,97,71,52,115,47,349,2727,0,2011,,
0500000US26053,"Gogebic County, Michigan",7268,57,434,168,283,76,277,444,0,2011,,
0500000US26055,"Grand Traverse County, Michigan",34450,1524,678,913,1670,1368,1915,3368,2,2011,,
0500000US26057,"Gratiot County, Michigan",14717,170,531,242,429,451,332,2023,0,2011,,
0500000US26059,"Hillsdale County, Michigan",17617,76,442,513,503,303,327,2113,4,2011,,
0500000US26061,"Houghton County, Michigan",14016,435,434,506,990,519,456,1200,12,2011,,
0500000US26063,"Huron County, Michigan",14237,274,329,223,533,263,196,2121,6,2011,,
0500000US26065,"Ingham County, Michigan",108155,7128,3244,3673,7368,11297,10412,3187,23,2011,,
0500000US26067,"Ionia County, Michigan",22420,239,701,760,772,389,604,3213,7,2011,,
0500000US26069,"Iosco County, Michigan",10934,767,290,193,367,166,443,1395,16,2011,,
0500000US26071,"Iron County, Michigan",5248,58,261,89,66,26,182,532,0,2011,,
0500000US26073,"Isabella County, Michigan",24746,762,828,1343,2290,2190,1935,2816,6,2011,,
0500000US26075,"Jackson County, Michigan",60257,1220,2442,1833,2316,1819,2863,4125,0,2011,,
0500000US26077,"Kalamazoo County, Michigan",99603,4569,2972,3634,6477,8790,8533,4290,34,2011,,
0500000US26079,"Kalkaska County, Michigan",7186,109,34,38,163,94,12,2173,7,2011,,
0500000US26081,"Kent County, Michigan",227698,15130,11325,8076,9126,15612,15059,9428,10,2011,,
0500000US26083,"Keweenaw County, Michigan",887,91,17,2,54,10,6,69,0,2011,,
0500000US26085,"Lake County, Michigan",4192,36,49,124,64,1,93,4147,0,2011,,
0500000US26087,"Lapeer County, Michigan",32815,464,639,496,776,367,680,2756,16,2011,,
0500000US26089,"Leelanau County, Michigan",9388,370,315,243,437,186,165,474,6,2011,,
0500000US26091,"Lenawee County, Michigan",37673,742,999,1182,1223,965,975,2914,0,2011,,
0500000US26093,"Livingston County, Michigan",67397,3836,686,826,1584,1935,965,4237,0,2011,,
0500000US26095,"Luce County, Michigan",2447,17,96,59,42,34,59,429,0,2011,,
0500000US26097,"Mackinac County, Michigan",4917,118,353,180,160,141,122,983,11,2011,,
0500000US26099,"Macomb County, Michigan",330452,35045,3117,9074,21943,13330,16350,11938,6,2011,,
0500000US26101,"Manistee County, Michigan",10745,294,424,246,257,108,272,1486,0,2011,,
0500000US26103,"Marquette County, Michigan",25752,889,1726,1218,1523,1043,1411,1870,0,2011,,
0500000US26105,"Mason County, Michigan",12312,211,501,339,436,341,517,1910,9,2011,,
0500000US26107,"Mecosta County, Michigan",15842,236,304,536,620,674,240,3395,16,2011,,
0500000US26109,"Menominee County, Michigan",10866,176,340,196,264,133,363,1359,0,2011,,
0500000US26111,"Midland County, Michigan",33658,953,617,750,1248,1059,1511,3154,22,2011,,
0500000US26113,"Missaukee County, Michigan",5861,63,56,50,48,24,52,1460,6,2011,,
0500000US26115,"Monroe County, Michigan",58200,1324,1936,806,2280,1017,2439,5885,7,2011,,
0500000US26117,"Montcalm County, Michigan",23332,366,389,375,504,385,354,4141,7,2011,,
0500000US26119,"Montmorency County, Michigan",4204,30,60,23,35,46,2,1213,0,2011,,
0500000US26121,"Muskegon County, Michigan",65272,1726,2464,1458,1742,2228,2910,4865,19,2011,,
0500000US26123,"Newaygo County, Michigan",18616,132,229,219,322,233,210,5159,23,2011,,
0500000US26125,"Oakland County, Michigan",481449,33349,6430,16776,35520,24732,34152,15699,104,2011,,
0500000US26127,"Oceana County, Michigan",9759,82,213,144,179,65,60,3108,16,2011,,
0500000US26129,"Ogemaw County, Michigan",8291,67,71,94,54,135,164,1647,0,2011,,
0500000US26131,"Ontonagon County, Michigan",3413,32,65,88,66,44,60,458,0,2011,,
0500000US26133,"Osceola County, Michigan",9042,83,123,173,249,38,157,2638,6,2011,,
0500000US26135,"Oscoda County, Michigan",3987,57,19,51,24,10,93,1475,7,2011,,
0500000US26137,"Otsego County, Michigan",9692,157,151,208,160,112,235,1661,0,2011,,
0500000US26139,"Ottawa County, Michigan",93777,6637,3467,3760,4256,2769,4624,6382,16,2011,,
0500000US26141,"Presque Isle County, Michigan",6195,39,76,17,64,20,130,866,0,2011,,
0500000US26143,"Roscommon County, Michigan",11255,90,112,152,226,210,134,2376,0,2011,,
0500000US26145,"Saginaw County, Michigan",76828,3148,2831,2351,3515,2932,2624,3262,32,2011,,
0500000US26147,"St. Clair County, Michigan",63985,2056,2053,1883,2109,1016,2140,4756,15,2011,,
0500000US26149,"St. Joseph County, Michigan",22319,314,395,771,781,429,588,2257,12,2011,,
0500000US26151,"Sanilac County, Michigan",16657,141,331,225,410,299,249,2564,6,2011,,
0500000US26153,"Schoolcraft County, Michigan",3673,72,47,13,90,22,115,514,0,2011,,
0500000US26155,"Shiawassee County, Michigan",27581,459,988,739,880,534,507,2496,83,2011,,
0500000US26157,"Tuscola County, Michigan",21525,353,578,478,620,187,187,2933,0,2011,,
0500000US26159,"Van Buren County, Michigan",28846,264,554,1072,1299,549,860,4080,16,2011,,
0500000US26161,"Washtenaw County, Michigan",134165,8606,4308,7115,15106,11392,11868,5928,0,2011,,
0500000US26163,"Wayne County, Michigan",681674,50126,42691,22022,34505,27361,63691,14051,122,2011,,
0500000US26165,"Wexford County, Michigan",12426,185,394,435,259,140,317,2413,0,2011,,
0500000US27001,"Aitkin County, Minnesota",7823,288,99,59,107,120,341,2122,22,2011,,
0500000US27003,"Anoka County, Minnesota",120886,14687,1245,1143,1996,2257,10486,4180,47,2011,,
0500000US27005,"Becker County, Minnesota",13458,367,212,206,336,326,757,1924,13,2011,,
0500000US27007,"Beltrami County, Minnesota",16536,668,371,503,365,487,1120,2598,3,2011,,
0500000US27009,"Benton County, Minnesota",15139,494,97,112,389,647,2774,954,2,2011,,
0500000US27011,"Big Stone County, Minnesota",2395,25,82,9,51,76,122,181,0,2011,,
0500000US27013,"Blue Earth County, Minnesota",24045,1056,888,1219,1544,956,2496,1434,0,2011,,
0500000US27015,"Brown County, Minnesota",10861,202,373,186,209,264,651,457,0,2011,,
0500000US27017,"Carlton County, Minnesota",13820,195,171,248,191,327,550,1009,2,2011,,
0500000US27019,"Carver County, Minnesota",32715,4254,286,440,537,559,2660,1278,0,2011,,
0500000US27021,"Cass County, Minnesota",12943,473,142,158,303,141,228,2552,21,2011,,
0500000US27023,"Chippewa County, Minnesota",5223,110,75,130,158,286,225,230,0,2011,,
0500000US27025,"Chisago County, Minnesota",19540,958,77,230,219,320,729,1335,3,2011,,
0500000US27027,"Clay County, Minnesota",21928,1632,356,694,600,1777,2139,822,16,2011,,
0500000US27029,"Clearwater County, Minnesota",3684,17,72,31,60,80,129,674,0,2011,,
0500000US27031,"Cook County, Minnesota",2627,97,114,104,37,75,148,212,0,2011,,
0500000US27033,"Cottonwood County, Minnesota",4861,91,30,158,125,46,286,142,0,2011,,
0500000US27035,"Crow Wing County, Minnesota",26906,1275,838,627,539,668,1565,2257,13,2011,,
0500000US27037,"Dakota County, Minnesota",151719,29670,1572,2541,2638,4310,21952,3915,20,2011,,
0500000US27039,"Dodge County, Minnesota",7347,176,91,72,86,124,231,556,4,2011,,
0500000US27041,"Douglas County, Minnesota",16222,507,404,348,342,539,1251,1213,0,2011,,
0500000US27043,"Faribault County, Minnesota",6274,67,140,129,138,65,281,87,3,2011,,
0500000US27045,"Fillmore County, Minnesota",8507,278,201,197,220,187,175,326,0,2011,,
0500000US27047,"Freeborn County, Minnesota",13210,367,302,232,341,386,659,353,0,2011,,
0500000US27049,"Goodhue County, Minnesota",18686,1313,550,434,358,637,1305,1351,6,2011,,
0500000US27051,"Grant County, Minnesota",2646,54,61,35,95,106,65,190,0,2011,,
0500000US39089,"Licking County, Ohio",63314,1744,1798,4565,2585,1186,1685,2925,15,2011,,
0500000US39091,"Logan County, Ohio",18095,465,614,913,631,502,217,2649,23,2011,,
0500000US39093,"Lorain County, Ohio",115534,5741,5374,3445,3622,4999,5297,2930,24,2011,,
0500000US39095,"Lucas County, Ohio",178777,7754,10676,7758,10524,11928,11564,5013,41,2011,,
0500000US39097,"Madison County, Ohio",14791,534,467,709,609,243,311,1106,0,2011,,
0500000US39099,"Mahoning County, Ohio",98749,3657,4294,4072,4953,2741,4971,1821,18,2011,,
0500000US39101,"Marion County, Ohio",24851,572,1363,1184,732,390,992,1433,15,2011,,
0500000US39103,"Medina County, Ohio",64813,5056,1482,1222,1994,2575,2010,838,14,2011,,
0500000US39105,"Meigs County, Ohio",9644,48,183,119,90,29,189,2506,0,2011,,
0500000US39107,"Mercer County, Ohio",15689,240,752,568,331,60,215,1318,0,2011,,
0500000US39109,"Miami County, Ohio",41364,1038,1957,2622,1702,686,661,869,7,2011,,
0500000US39111,"Monroe County, Ohio",6167,15,102,51,82,70,94,977,0,2011,,
0500000US39113,"Montgomery County, Ohio",223546,15005,7599,17838,16417,11394,12990,3539,125,2011,,
0500000US39115,"Morgan County, Ohio",6252,48,98,98,24,35,116,1635,0,2011,,
0500000US39117,"Morrow County, Ohio",13084,60,443,274,133,120,86,1982,0,2011,,
0500000US39119,"Muskingum County, Ohio",34262,563,1472,1747,1947,595,847,3754,5,2011,,
0500000US39121,"Noble County, Ohio",4771,51,61,128,67,19,28,1021,1,2011,,
0500000US39123,"Ottawa County, Ohio",18009,640,758,713,1053,485,593,3723,0,2011,,
0500000US39125,"Paulding County, Ohio",7571,89,111,296,190,26,156,1150,3,2011,,
0500000US39127,"Perry County, Ohio",13762,105,165,335,315,127,391,2396,44,2011,,
0500000US39129,"Pickaway County, Ohio",19284,361,534,509,691,191,184,2075,0,2011,,
0500000US39131,"Pike County, Ohio",10816,67,156,200,339,7,222,3097,18,2011,,
0500000US39133,"Portage County, Ohio",61746,3982,2512,2281,3670,3037,2719,4888,0,2011,,
0500000US39135,"Preble County, Ohio",16321,289,455,441,399,132,72,656,0,2011,,
0500000US39137,"Putnam County, Ohio",12936,289,334,192,250,127,164,666,0,2011,,
0500000US39139,"Richland County, Ohio",48593,1888,2512,2300,2511,1595,1404,2558,0,2011,,
0500000US39141,"Ross County, Ohio",28158,763,825,1058,843,475,777,4229,24,2011,,
0500000US39143,"Sandusky County, Ohio",24031,554,1347,1188,483,372,603,1440,9,2011,,
0500000US39145,"Scioto County, Ohio",29788,426,1228,727,939,749,1253,5157,10,2011,,
0500000US39147,"Seneca County, Ohio",22026,591,1352,561,541,297,552,1386,8,2011,,
0500000US39149,"Shelby County, Ohio",18507,674,1153,683,510,328,294,994,0,2011,,
0500000US39151,"Stark County, Ohio",150072,7844,8708,6051,6534,4473,4807,3705,12,2011,,
0500000US39153,"Summit County, Ohio",221498,13579,10469,8948,11173,8704,15645,2362,13,2011,,
0500000US39155,"Trumbull County, Ohio",86746,2952,4181,3282,3748,1943,3236,4440,0,2011,,
0500000US39157,"Tuscarawas County, Ohio",36262,836,2480,1623,655,325,736,4121,13,2011,,
0500000US39159,"Union County, Ohio",17795,521,297,672,955,319,369,965,0,2011,,
0500000US39161,"Van Wert County, Ohio",11381,202,378,239,129,114,83,821,7,2011,,
0500000US39163,"Vinton County, Ohio",5305,95,94,25,33,39,61,1745,0,2011,,
0500000US39165,"Warren County, Ohio",75283,5035,1547,2758,3444,3307,1320,931,0,2011,,
0500000US39167,"Washington County, Ohio",25184,241,927,1034,807,373,806,3495,47,2011,,
0500000US39169,"Wayne County, Ohio",42485,1857,2699,1462,1679,622,773,3531,0,2011,,
0500000US39171,"Williams County, Ohio",15139,229,1091,632,284,238,57,1353,0,2011,,
0500000US39173,"Wood County, Ohio",48680,1733,1624,1892,3475,2717,2891,3958,0,2011,,
0500000US39175,"Wyandot County, Ohio",9179,225,472,212,391,144,94,593,0,2011,,
0500000US40001,"Adair County, Oklahoma",7909,197,329,110,68,36,30,1896,25,2011,,
0500000US40003,"Alfalfa County, Oklahoma",2033,8,14,26,0,0,3,186,0,2011,,
0500000US40005,"Atoka County, Oklahoma",5367,9,80,42,26,0,40,1273,1,2011,,
0500000US40007,"Beaver County, Oklahoma",2150,13,34,0,22,33,9,463,0,2011,,
0500000US40009,"Beckham County, Oklahoma",7715,180,349,212,203,185,144,924,68,2011,,
0500000US40011,"Blaine County, Oklahoma",4095,27,178,9,102,32,30,864,10,2011,,
0500000US40013,"Bryan County, Oklahoma",16354,212,386,382,455,504,347,3528,36,2011,,
0500000US40015,"Caddo County, Oklahoma",10296,66,370,189,270,68,54,1669,19,2011,,
0500000US40017,"Canadian County, Oklahoma",41293,1012,383,677,874,1752,1307,2599,16,2011,,
0500000US40019,"Carter County, Oklahoma",17603,579,238,374,505,145,268,2693,11,2011,,
0500000US40021,"Cherokee County, Oklahoma",16501,199,788,673,676,403,348,5007,48,2011,,
0500000US40023,"Choctaw County, Oklahoma",6103,63,345,160,105,22,14,1140,18,2011,,
0500000US40025,"Cimarron County, Oklahoma",1095,18,13,56,12,0,0,287,0,2011,,
0500000US40027,"Cleveland County, Oklahoma",94096,2795,1955,3878,5725,5887,3039,7064,32,2011,,
0500000US40029,"Coal County, Oklahoma",2390,60,25,38,34,10,24,218,2,2011,,
0500000US40031,"Comanche County, Oklahoma",44179,1423,2062,1530,3065,1827,1261,3147,72,2011,,
0500000US40033,"Cotton County, Oklahoma",2359,47,32,79,21,7,0,222,0,2011,,
0500000US40035,"Craig County, Oklahoma",5744,15,123,41,31,29,134,952,16,2011,,
0500000US40037,"Creek County, Oklahoma",26373,379,297,503,438,193,619,5582,92,2011,,
0500000US40039,"Custer County, Oklahoma",10407,418,232,546,431,428,230,1492,4,2011,,
0500000US40041,"Delaware County, Oklahoma",16070,386,361,378,156,83,77,6597,35,2011,,
0500000US40043,"Dewey County, Oklahoma",1802,11,3,11,19,8,0,324,0,2011,,
0500000US40045,"Ellis County, Oklahoma",1735,24,0,3,0,4,10,274,6,2011,,
0500000US40047,"Garfield County, Oklahoma",24022,752,647,404,636,451,763,1278,5,2011,,
0500000US40049,"Garvin County, Oklahoma",10106,95,187,344,137,58,116,1186,3,2011,,
0500000US40051,"Grady County, Oklahoma",19646,216,376,304,438,265,142,3298,10,2011,,
0500000US40053,"Grant County, Oklahoma",1899,3,21,4,22,5,0,228,0,2011,,
0500000US40055,"Greer County, Oklahoma",2221,32,81,85,13,4,42,269,0,2011,,
0500000US40057,"Harmon County, Oklahoma",1159,16,0,42,0,0,0,66,0,2011,,
0500000US40059,"Harper County, Oklahoma",1542,0,0,41,18,13,3,190,0,2011,,
0500000US40061,"Haskell County, Oklahoma",4734,10,60,35,93,45,17,1384,20,2011,,
0500000US40063,"Hughes County, Oklahoma",5155,97,42,75,9,0,34,909,31,2011,,
0500000US40065,"Jackson County, Oklahoma",10470,270,202,205,260,351,285,557,0,2011,,
0500000US40067,"Jefferson County, Oklahoma",2454,14,145,96,18,0,1,286,8,2011,,
0500000US40069,"Johnston County, Oklahoma",4354,3,96,108,94,0,3,969,0,2011,,
0500000US40071,"Kay County, Oklahoma",18510,259,347,537,481,260,473,1255,17,2011,,
0500000US40073,"Kingfisher County, Oklahoma",5662,32,0,80,109,0,50,1131,0,2011,,
0500000US40075,"Kiowa County, Oklahoma",3876,204,165,145,91,9,3,356,13,2011,,
0500000US40077,"Latimer County, Oklahoma",4216,54,52,86,32,10,26,870,41,2011,,
0500000US40079,"Le Flore County, Oklahoma",18672,265,328,227,108,215,65,3678,46,2011,,
0500000US40081,"Lincoln County, Oklahoma",12912,177,104,251,116,20,40,3105,5,2011,,
0500000US40083,"Logan County, Oklahoma",14553,284,446,25,61,127,30,3313,13,2011,,
0500000US40085,"Love County, Oklahoma",3534,38,9,81,68,5,7,1011,10,2011,,
0500000US40087,"McClain County, Oklahoma",12205,187,127,59,256,4,26,2173,10,2011,,
0500000US40089,"McCurtain County, Oklahoma",13103,223,440,169,93,180,66,1742,27,2011,,
0500000US40091,"McIntosh County, Oklahoma",7870,48,192,221,28,0,7,4385,5,2011,,
0500000US40093,"Major County, Oklahoma",3185,22,47,84,8,13,15,565,31,2011,,
0500000US40095,"Marshall County, Oklahoma",5995,36,168,79,3,12,56,3395,20,2011,,
