id,geographic area name,total population,year
0500000US18031,"Decatur County, Indiana",26480,2017
0500000US18033,"DeKalb County, Indiana",42524,2017
0500000US18035,"Delaware County, Indiana",115938,2017
0500000US18037,"Dubois County, Indiana",42379,2017
0500000US18039,"Elkhart County, Indiana",202924,2017
0500000US18041,"Fayette County, Indiana",23426,2017
0500000US18043,"Floyd County, Indiana",76481,2017
0500000US18045,"Fountain County, Indiana",16620,2017
0500000US18047,"Franklin County, Indiana",22835,2017
0500000US18049,"Fulton County, Indiana",20296,2017
0500000US18051,"Gibson County, Indiana",33596,2017
0500000US18053,"Grant County, Indiana",67615,2017
0500000US18055,"Greene County, Indiana",32431,2017
0500000US18057,"Hamilton County, Indiana",309687,2017
0500000US18059,"Hancock County, Indiana",72776,2017
0500000US18061,"Harrison County, Indiana",39450,2017
0500000US18063,"Hendricks County, Indiana",158170,2017
0500000US18065,"Henry County, Indiana",48649,2017
0500000US18067,"Howard County, Indiana",82457,2017
0500000US18069,"Huntington County, Indiana",36520,2017
0500000US18071,"Jackson County, Indiana",43779,2017
0500000US18073,"Jasper County, Indiana",33448,2017
0500000US18075,"Jay County, Indiana",21107,2017
0500000US18077,"Jefferson County, Indiana",32293,2017
0500000US18079,"Jennings County, Indiana",27840,2017
0500000US18081,"Johnson County, Indiana",149359,2017
0500000US18083,"Knox County, Indiana",37763,2017
0500000US18085,"Kosciusko County, Indiana",78720,2017
0500000US18087,"LaGrange County, Indiana",38720,2017
0500000US18089,"Lake County, Indiana",488694,2017
0500000US18091,"LaPorte County, Indiana",110839,2017
0500000US18093,"Lawrence County, Indiana",45669,2017
0500000US18095,"Madison County, Indiana",129641,2017
0500000US18097,"Marion County, Indiana",939964,2017
0500000US18099,"Marshall County, Indiana",46752,2017
0500000US18101,"Martin County, Indiana",10219,2017
0500000US18103,"Miami County, Indiana",36035,2017
0500000US18105,"Monroe County, Indiana",144436,2017
0500000US18107,"Montgomery County, Indiana",38288,2017
0500000US18109,"Morgan County, Indiana",69533,2017
0500000US18111,"Newton County, Indiana",14056,2017
0500000US18113,"Noble County, Indiana",47421,2017
0500000US18115,"Ohio County, Indiana",5911,2017
0500000US18117,"Orange County, Indiana",19623,2017
0500000US18119,"Owen County, Indiana",20957,2017
0500000US18121,"Parke County, Indiana",17062,2017
0500000US18123,"Perry County, Indiana",19229,2017
0500000US18125,"Pike County, Indiana",12471,2017
0500000US18127,"Porter County, Indiana",167391,2017
0500000US18129,"Posey County, Indiana",25599,2017
0500000US18131,"Pulaski County, Indiana",12761,2017
0500000US18133,"Putnam County, Indiana",37543,2017
0500000US18135,"Randolph County, Indiana",25203,2017
0500000US18137,"Ripley County, Indiana",28372,2017
0500000US18139,"Rush County, Indiana",16765,2017
0500000US18141,"St. Joseph County, Indiana",268613,2017
0500000US18143,"Scott County, Indiana",23722,2017
0500000US18145,"Shelby County, Indiana",44339,2017
0500000US18147,"Spencer County, Indiana",20610,2017
0500000US18149,"Starke County, Indiana",22966,2017
0500000US18151,"Steuben County, Indiana",34459,2017
0500000US18153,"Sullivan County, Indiana",20900,2017
0500000US18155,"Switzerland County, Indiana",10617,2017
0500000US18157,"Tippecanoe County, Indiana",186081,2017
0500000US18159,"Tipton County, Indiana",15290,2017
0500000US18161,"Union County, Indiana",7225,2017
0500000US18163,"Vanderburgh County, Indiana",181831,2017
0500000US18165,"Vermillion County, Indiana",15644,2017
0500000US18167,"Vigo County, Indiana",107723,2017
0500000US18169,"Wabash County, Indiana",31848,2017
0500000US18171,"Warren County, Indiana",8269,2017
0500000US18173,"Warrick County, Indiana",61581,2017
0500000US18175,"Washington County, Indiana",27807,2017
0500000US18177,"Wayne County, Indiana",66972,2017
0500000US18179,"Wells County, Indiana",27832,2017
0500000US18181,"White County, Indiana",24279,2017
0500000US18183,"Whitley County, Indiana",33481,2017
0500000US19001,"Adair County, Iowa",7192,2017
0500000US19003,"Adams County, Iowa",3785,2017
0500000US19005,"Allamakee County, Iowa",13940,2017
0500000US19007,"Appanoose County, Iowa",12547,2017
0500000US19009,"Audubon County, Iowa",5711,2017
0500000US19011,"Benton County, Iowa",25646,2017
0500000US19013,"Black Hawk County, Iowa",132960,2017
0500000US19015,"Boone County, Iowa",26381,2017
0500000US19017,"Bremer County, Iowa",24741,2017
0500000US19019,"Buchanan County, Iowa",21101,2017
0500000US19021,"Buena Vista County, Iowa",20369,2017
0500000US19023,"Butler County, Iowa",14822,2017
0500000US19025,"Calhoun County, Iowa",9814,2017
0500000US19027,"Carroll County, Iowa",20428,2017
0500000US19029,"Cass County, Iowa",13327,2017
0500000US19031,"Cedar County, Iowa",18368,2017
0500000US19033,"Cerro Gordo County, Iowa",43134,2017
0500000US19035,"Cherokee County, Iowa",11577,2017
0500000US19037,"Chickasaw County, Iowa",12140,2017
0500000US19039,"Clarke County, Iowa",9267,2017
0500000US19041,"Clay County, Iowa",16387,2017
0500000US19043,"Clayton County, Iowa",17711,2017
0500000US19045,"Clinton County, Iowa",47587,2017
0500000US19047,"Crawford County, Iowa",17131,2017
0500000US19049,"Dallas County, Iowa",80864,2017
0500000US19051,"Davis County, Iowa",8834,2017
0500000US19053,"Decatur County, Iowa",8105,2017
0500000US19055,"Delaware County, Iowa",17326,2017
0500000US19057,"Des Moines County, Iowa",39876,2017
0500000US19059,"Dickinson County, Iowa",17000,2017
0500000US19061,"Dubuque County, Iowa",96571,2017
0500000US19063,"Emmet County, Iowa",9661,2017
0500000US19065,"Fayette County, Iowa",20139,2017
0500000US19067,"Floyd County, Iowa",15904,2017
0500000US19069,"Franklin County, Iowa",10326,2017
0500000US19071,"Fremont County, Iowa",6985,2017
0500000US19073,"Greene County, Iowa",9046,2017
0500000US19075,"Grundy County, Iowa",12354,2017
0500000US19077,"Guthrie County, Iowa",10664,2017
0500000US19079,"Hamilton County, Iowa",15201,2017
0500000US19081,"Hancock County, Iowa",10971,2017
0500000US19083,"Hardin County, Iowa",17239,2017
0500000US19085,"Harrison County, Iowa",14196,2017
0500000US19087,"Henry County, Iowa",19865,2017
0500000US19089,"Howard County, Iowa",9321,2017
0500000US19091,"Humboldt County, Iowa",9586,2017
0500000US19093,"Ida County, Iowa",6965,2017
0500000US19095,"Iowa County, Iowa",16231,2017
0500000US19097,"Jackson County, Iowa",19409,2017
0500000US19099,"Jasper County, Iowa",36789,2017
0500000US19101,"Jefferson County, Iowa",17945,2017
0500000US19103,"Johnson County, Iowa",144425,2017
0500000US19105,"Jones County, Iowa",20468,2017
0500000US19107,"Keokuk County, Iowa",10223,2017
0500000US19109,"Kossuth County, Iowa",15166,2017
0500000US19111,"Lee County, Iowa",34785,2017
0500000US19113,"Linn County, Iowa",220008,2017
0500000US19115,"Louisa County, Iowa",11238,2017
0500000US19117,"Lucas County, Iowa",8600,2017
0500000US19119,"Lyon County, Iowa",11745,2017
0500000US19121,"Madison County, Iowa",15720,2017
0500000US19123,"Mahaska County, Iowa",22301,2017
0500000US19125,"Marion County, Iowa",33127,2017
0500000US19127,"Marshall County, Iowa",40476,2017
0500000US19129,"Mills County, Iowa",14933,2017
0500000US19131,"Mitchell County, Iowa",10663,2017
0500000US19133,"Monona County, Iowa",8865,2017
0500000US19135,"Monroe County, Iowa",7912,2017
0500000US19137,"Montgomery County, Iowa",10239,2017
0500000US19139,"Muscatine County, Iowa",42923,2017
0500000US19141,"O'Brien County, Iowa",13944,2017
0500000US19143,"Osceola County, Iowa",6149,2017
0500000US19145,"Page County, Iowa",15393,2017
0500000US19147,"Palo Alto County, Iowa",9110,2017
0500000US19149,"Plymouth County, Iowa",25027,2017
0500000US19151,"Pocahontas County, Iowa",6972,2017
0500000US19153,"Polk County, Iowa",467235,2017
0500000US19155,"Pottawattamie County, Iowa",93287,2017
0500000US19157,"Poweshiek County, Iowa",18428,2017
0500000US19159,"Ringgold County, Iowa",4986,2017
0500000US19161,"Sac County, Iowa",9936,2017
0500000US19163,"Scott County, Iowa",171493,2017
0500000US19165,"Shelby County, Iowa",11772,2017
0500000US19167,"Sioux County, Iowa",34692,2017
0500000US19169,"Story County, Iowa",95888,2017
0500000US19171,"Tama County, Iowa",17236,2017
0500000US19173,"Taylor County, Iowa",6214,2017
0500000US19175,"Union County, Iowa",12497,2017
0500000US19177,"Van Buren County, Iowa",7308,2017
0500000US19179,"Wapello County, Iowa",35321,2017
0500000US19181,"Warren County, Iowa",48630,2017
0500000US19183,"Washington County, Iowa",22095,2017
0500000US19185,"Wayne County, Iowa",6405,2017
0500000US19187,"Webster County, Iowa",36945,2017
0500000US19189,"Winnebago County, Iowa",10545,2017
0500000US19191,"Winneshiek County, Iowa",20575,2017
0500000US19193,"Woodbury County, Iowa",102397,2017
0500000US19195,"Worth County, Iowa",7502,2017
0500000US19197,"Wright County, Iowa",12864,2017
0500000US20001,"Allen County, Kansas",12752,2017
0500000US20003,"Anderson County, Kansas",7840,2017
0500000US20005,"Atchison County, Kansas",16466,2017
0500000US20007,"Barber County, Kansas",4905,2017
0500000US20009,"Barton County, Kansas",27067,2017
0500000US20011,"Bourbon County, Kansas",14757,2017
0500000US20013,"Brown County, Kansas",9736,2017
0500000US20015,"Butler County, Kansas",66260,2017
0500000US20017,"Chase County, Kansas",2665,2017
0500000US20019,"Chautauqua County, Kansas",3425,2017
0500000US20021,"Cherokee County, Kansas",20501,2017
0500000US20023,"Cheyenne County, Kansas",2677,2017
0500000US20025,"Clark County, Kansas",2089,2017
0500000US20027,"Clay County, Kansas",8203,2017
0500000US20029,"Cloud County, Kansas",9191,2017
0500000US20031,"Coffey County, Kansas",8328,2017
0500000US20033,"Comanche County, Kansas",1741,2017
0500000US20035,"Cowley County, Kansas",35732,2017
0500000US20037,"Crawford County, Kansas",39099,2017
0500000US20039,"Decatur County, Kansas",2891,2017
0500000US20041,"Dickinson County, Kansas",19162,2017
0500000US20043,"Doniphan County, Kansas",7790,2017
0500000US20045,"Douglas County, Kansas",117806,2017
0500000US20047,"Edwards County, Kansas",2946,2017
0500000US20049,"Elk County, Kansas",2581,2017
0500000US20051,"Ellis County, Kansas",28877,2017
0500000US20053,"Ellsworth County, Kansas",6331,2017
0500000US20055,"Finney County, Kansas",37097,2017
0500000US20057,"Ford County, Kansas",34658,2017
0500000US20059,"Franklin County, Kansas",25599,2017
0500000US20061,"Geary County, Kansas",35796,2017
0500000US20063,"Gove County, Kansas",2632,2017
0500000US20065,"Graham County, Kansas",2561,2017
0500000US20067,"Grant County, Kansas",7716,2017
0500000US20069,"Gray County, Kansas",6004,2017
0500000US20071,"Greeley County, Kansas",1210,2017
0500000US20073,"Greenwood County, Kansas",6227,2017
0500000US20075,"Hamilton County, Kansas",2621,2017
0500000US20077,"Harper County, Kansas",5746,2017
0500000US20079,"Harvey County, Kansas",34683,2017
0500000US20081,"Haskell County, Kansas",4081,2017
0500000US20083,"Hodgeman County, Kansas",1875,2017
0500000US20085,"Jackson County, Kansas",13322,2017
0500000US20087,"Jefferson County, Kansas",18856,2017
0500000US20089,"Jewell County, Kansas",2963,2017
0500000US20091,"Johnson County, Kansas",578797,2017
0500000US20093,"Kearny County, Kansas",3931,2017
0500000US20095,"Kingman County, Kansas",7576,2017
0500000US20097,"Kiowa County, Kansas",2524,2017
0500000US20099,"Labette County, Kansas",20553,2017
0500000US20101,"Lane County, Kansas",1702,2017
0500000US20103,"Leavenworth County, Kansas",79359,2017
0500000US20105,"Lincoln County, Kansas",3121,2017
0500000US20107,"Linn County, Kansas",9602,2017
0500000US20109,"Logan County, Kansas",2790,2017
0500000US20111,"Lyon County, Kansas",33302,2017
0500000US20113,"McPherson County, Kansas",28792,2017
0500000US20115,"Marion County, Kansas",12087,2017
0500000US20117,"Marshall County, Kansas",9859,2017
0500000US20119,"Meade County, Kansas",4295,2017
0500000US20121,"Miami County, Kansas",32976,2017
0500000US20123,"Mitchell County, Kansas",6230,2017
0500000US20125,"Montgomery County, Kansas",33463,2017
0500000US20127,"Morris County, Kansas",5605,2017
0500000US20129,"Morton County, Kansas",2931,2017
0500000US20131,"Nemaha County, Kansas",10095,2017
0500000US20133,"Neosho County, Kansas",16209,2017
0500000US20135,"Ness County, Kansas",3001,2017
0500000US20137,"Norton County, Kansas",5527,2017
0500000US20139,"Osage County, Kansas",15894,2017
0500000US20141,"Osborne County, Kansas",3684,2017
0500000US20143,"Ottawa County, Kansas",5957,2017
0500000US20145,"Pawnee County, Kansas",6776,2017
0500000US20147,"Phillips County, Kansas",5446,2017
0500000US20149,"Pottawatomie County, Kansas",23188,2017
0500000US20151,"Pratt County, Kansas",9670,2017
0500000US20153,"Rawlins County, Kansas",2520,2017
0500000US20155,"Reno County, Kansas",63360,2017
0500000US20157,"Republic County, Kansas",4705,2017
0500000US20159,"Rice County, Kansas",9868,2017
0500000US20161,"Riley County, Kansas",75696,2017
0500000US20163,"Rooks County, Kansas",5148,2017
0500000US20165,"Rush County, Kansas",3119,2017
0500000US20167,"Russell County, Kansas",6987,2017
0500000US20169,"Saline County, Kansas",55334,2017
0500000US20171,"Scott County, Kansas",4981,2017
0500000US20173,"Sedgwick County, Kansas",510484,2017
0500000US20175,"Seward County, Kansas",22948,2017
0500000US20177,"Shawnee County, Kansas",178392,2017
0500000US20179,"Sheridan County, Kansas",2497,2017
0500000US20181,"Sherman County, Kansas",5999,2017
0500000US20183,"Smith County, Kansas",3693,2017
0500000US20185,"Stafford County, Kansas",4251,2017
0500000US20187,"Stanton County, Kansas",2107,2017
0500000US20189,"Stevens County, Kansas",5741,2017
0500000US20191,"Sumner County, Kansas",23336,2017
0500000US20193,"Thomas County, Kansas",7847,2017
0500000US20195,"Trego County, Kansas",2899,2017
0500000US20197,"Wabaunsee County, Kansas",6918,2017
0500000US20199,"Wallace County, Kansas",1591,2017
0500000US20201,"Washington County, Kansas",5572,2017
0500000US20203,"Wichita County, Kansas",2157,2017
0500000US20205,"Wilson County, Kansas",8858,2017
0500000US20207,"Woodson County, Kansas",3178,2017
0500000US20209,"Wyandotte County, Kansas",163227,2017
0500000US21001,"Adair County, Kentucky",19304,2017
0500000US21003,"Allen County, Kentucky",20628,2017
0500000US21005,"Anderson County, Kentucky",22017,2017
0500000US21007,"Ballard County, Kentucky",8152,2017
0500000US21009,"Barren County, Kentucky",43418,2017
0500000US21011,"Bath County, Kentucky",12189,2017
0500000US21013,"Bell County, Kentucky",27469,2017
0500000US21015,"Boone County, Kentucky",127682,2017
0500000US21017,"Bourbon County, Kentucky",20017,2017
0500000US21019,"Boyd County, Kentucky",48486,2017
0500000US21021,"Boyle County, Kentucky",29773,2017
0500000US21023,"Bracken County, Kentucky",8330,2017
0500000US21025,"Breathitt County, Kentucky",13276,2017
0500000US21027,"Breckinridge County, Kentucky",19991,2017
0500000US21029,"Bullitt County, Kentucky",78622,2017
0500000US21031,"Butler County, Kentucky",12735,2017
0500000US21033,"Caldwell County, Kentucky",12747,2017
0500000US21035,"Calloway County, Kentucky",38616,2017
0500000US21037,"Campbell County, Kentucky",91804,2017
0500000US21039,"Carlisle County, Kentucky",4890,2017
0500000US21041,"Carroll County, Kentucky",10695,2017
0500000US21043,"Carter County, Kentucky",27385,2017
0500000US21045,"Casey County, Kentucky",15805,2017
0500000US21047,"Christian County, Kentucky",72438,2017
0500000US21049,"Clark County, Kentucky",35757,2017
0500000US21051,"Clay County, Kentucky",20866,2017
0500000US21053,"Clinton County, Kentucky",10208,2017
0500000US21055,"Crittenden County, Kentucky",9154,2017
0500000US21057,"Cumberland County, Kentucky",6744,2017
0500000US21059,"Daviess County, Kentucky",99258,2017
0500000US21061,"Edmonson County, Kentucky",12063,2017
0500000US21063,"Elliott County, Kentucky",7533,2017
0500000US21065,"Estill County, Kentucky",14382,2017
0500000US21067,"Fayette County, Kentucky",315109,2017
0500000US21069,"Fleming County, Kentucky",14515,2017
0500000US21071,"Floyd County, Kentucky",37447,2017
0500000US21073,"Franklin County, Kentucky",49969,2017
0500000US21075,"Fulton County, Kentucky",6259,2017
0500000US21077,"Gallatin County, Kentucky",8652,2017
0500000US21079,"Garrard County, Kentucky",17226,2017
0500000US21081,"Grant County, Kentucky",24800,2017
0500000US21083,"Graves County, Kentucky",37259,2017
0500000US21085,"Grayson County, Kentucky",26129,2017
0500000US21087,"Green County, Kentucky",11044,2017
0500000US21089,"Greenup County, Kentucky",36012,2017
0500000US21091,"Hancock County, Kentucky",8700,2017
0500000US21093,"Hardin County, Kentucky",107699,2017
0500000US21095,"Harlan County, Kentucky",27548,2017
0500000US21097,"Harrison County, Kentucky",18630,2017
0500000US21099,"Hart County, Kentucky",18531,2017
0500000US21101,"Henderson County, Kentucky",46252,2017
0500000US21103,"Henry County, Kentucky",15677,2017
0500000US21105,"Hickman County, Kentucky",4625,2017
0500000US21107,"Hopkins County, Kentucky",45985,2017
0500000US21109,"Jackson County, Kentucky",13369,2017
0500000US21111,"Jefferson County, Kentucky",764378,2017
0500000US21113,"Jessamine County, Kentucky",51667,2017
0500000US21115,"Johnson County, Kentucky",23064,2017
0500000US21117,"Kenton County, Kentucky",163987,2017
0500000US21119,"Knott County, Kentucky",15690,2017
0500000US21121,"Knox County, Kentucky",31424,2017
0500000US21123,"Larue County, Kentucky",14102,2017
0500000US21125,"Laurel County, Kentucky",59901,2017
0500000US21127,"Lawrence County, Kentucky",15844,2017
0500000US21129,"Lee County, Kentucky",6717,2017
0500000US21131,"Leslie County, Kentucky",10648,2017
0500000US21133,"Letcher County, Kentucky",23011,2017
0500000US21135,"Lewis County, Kentucky",13565,2017
0500000US21137,"Lincoln County, Kentucky",24413,2017
0500000US21139,"Livingston County, Kentucky",9288,2017
0500000US21141,"Logan County, Kentucky",26847,2017
0500000US21143,"Lyon County, Kentucky",8268,2017
0500000US21145,"McCracken County, Kentucky",65285,2017
0500000US21147,"McCreary County, Kentucky",17748,2017
0500000US21149,"McLean County, Kentucky",9361,2017
0500000US21151,"Madison County, Kentucky",88376,2017
0500000US21153,"Magoffin County, Kentucky",12783,2017
0500000US21155,"Marion County, Kentucky",19335,2017
0500000US21157,"Marshall County, Kentucky",31177,2017
0500000US21159,"Martin County, Kentucky",12175,2017
0500000US21161,"Mason County, Kentucky",17167,2017
0500000US21163,"Meade County, Kentucky",28452,2017
0500000US21165,"Menifee County, Kentucky",6381,2017
0500000US21167,"Mercer County, Kentucky",21378,2017
0500000US21169,"Metcalfe County, Kentucky",9990,2017
0500000US21171,"Monroe County, Kentucky",10645,2017
0500000US21173,"Montgomery County, Kentucky",27550,2017
0500000US21175,"Morgan County, Kentucky",13281,2017
0500000US21177,"Muhlenberg County, Kentucky",31153,2017
0500000US21179,"Nelson County, Kentucky",45131,2017
0500000US21181,"Nicholas County, Kentucky",7061,2017
0500000US21183,"Ohio County, Kentucky",24062,2017
0500000US21185,"Oldham County, Kentucky",64633,2017
0500000US21187,"Owen County, Kentucky",10686,2017
0500000US21189,"Owsley County, Kentucky",4497,2017
0500000US21191,"Pendleton County, Kentucky",14530,2017
0500000US21193,"Perry County, Kentucky",27329,2017
0500000US21195,"Pike County, Kentucky",61586,2017
0500000US21197,"Powell County, Kentucky",12349,2017
0500000US21199,"Pulaski County, Kentucky",63974,2017
0500000US21201,"Robertson County, Kentucky",2161,2017
0500000US21203,"Rockcastle County, Kentucky",16815,2017
0500000US21205,"Rowan County, Kentucky",24392,2017
0500000US21207,"Russell County, Kentucky",17731,2017
0500000US21209,"Scott County, Kentucky",52322,2017
0500000US21211,"Shelby County, Kentucky",45831,2017
0500000US21213,"Simpson County, Kentucky",17881,2017
0500000US21215,"Spencer County, Kentucky",18012,2017
0500000US21217,"Taylor County, Kentucky",25406,2017
0500000US21219,"Todd County, Kentucky",12377,2017
0500000US21221,"Trigg County, Kentucky",14286,2017
0500000US21223,"Trimble County, Kentucky",8697,2017
0500000US21225,"Union County, Kentucky",14915,2017
0500000US21227,"Warren County, Kentucky",123824,2017
0500000US21229,"Washington County, Kentucky",11999,2017
0500000US21231,"Wayne County, Kentucky",20692,2017
0500000US21233,"Webster County, Kentucky",13180,2017
0500000US21235,"Whitley County, Kentucky",36027,2017
0500000US21237,"Wolfe County, Kentucky",7251,2017
0500000US21239,"Woodford County, Kentucky",25817,2017
0500000US22001,"Acadia Parish, Louisiana",62607,2017
0500000US22003,"Allen Parish, Louisiana",25667,2017
0500000US22005,"Ascension Parish, Louisiana",119129,2017
0500000US22007,"Assumption Parish, Louisiana",22881,2017
0500000US22009,"Avoyelles Parish, Louisiana",41095,2017
0500000US22011,"Beauregard Parish, Louisiana",36598,2017
0500000US22013,"Bienville Parish, Louisiana",13806,2017
0500000US22015,"Bossier Parish, Louisiana",125698,2017
0500000US22017,"Caddo Parish, Louisiana",251069,2017
0500000US22019,"Calcasieu Parish, Louisiana",198753,2017
0500000US22021,"Caldwell Parish, Louisiana",10000,2017
0500000US22023,"Cameron Parish, Louisiana",6806,2017
0500000US22025,"Catahoula Parish, Louisiana",10044,2017
0500000US22027,"Claiborne Parish, Louisiana",16296,2017
0500000US22029,"Concordia Parish, Louisiana",20211,2017
0500000US22031,"De Soto Parish, Louisiana",27164,2017
0500000US22033,"East Baton Rouge Parish, Louisiana",446167,2017
0500000US22035,"East Carroll Parish, Louisiana",7318,2017
0500000US22037,"East Feliciana Parish, Louisiana",19553,2017
0500000US22039,"Evangeline Parish, Louisiana",33750,2017
0500000US22041,"Franklin Parish, Louisiana",20388,2017
0500000US22043,"Grant Parish, Louisiana",22305,2017
0500000US22045,"Iberia Parish, Louisiana",73346,2017
0500000US22047,"Iberville Parish, Louisiana",33122,2017
0500000US22049,"Jackson Parish, Louisiana",15952,2017
0500000US22051,"Jefferson Parish, Louisiana",437038,2017
0500000US22053,"Jefferson Davis Parish, Louisiana",31405,2017
0500000US22055,"Lafayette Parish, Louisiana",238230,2017
0500000US22057,"Lafourche Parish, Louisiana",98112,2017
0500000US22059,"LaSalle Parish, Louisiana",14930,2017
0500000US22061,"Lincoln Parish, Louisiana",47536,2017
0500000US22063,"Livingston Parish, Louisiana",137096,2017
0500000US22065,"Madison Parish, Louisiana",11616,2017
0500000US22067,"Morehouse Parish, Louisiana",26290,2017
0500000US22069,"Natchitoches Parish, Louisiana",39051,2017
0500000US22071,"Orleans Parish, Louisiana",388182,2017
0500000US22073,"Ouachita Parish, Louisiana",156433,2017
0500000US22075,"Plaquemines Parish, Louisiana",23394,2017
0500000US22077,"Pointe Coupee Parish, Louisiana",22271,2017
0500000US22079,"Rapides Parish, Louisiana",132080,2017
0500000US22081,"Red River Parish, Louisiana",8723,2017
0500000US22083,"Richland Parish, Louisiana",20619,2017
0500000US22085,"Sabine Parish, Louisiana",24145,2017
0500000US22087,"St. Bernard Parish, Louisiana",45067,2017
0500000US22089,"St. Charles Parish, Louisiana",52728,2017
0500000US22091,"St. Helena Parish, Louisiana",10509,2017
0500000US22093,"St. James Parish, Louisiana",21485,2017
0500000US22095,"St. John the Baptist Parish, Louisiana",43565,2017
0500000US22097,"St. Landry Parish, Louisiana",83580,2017
0500000US22099,"St. Martin Parish, Louisiana",53609,2017
0500000US22101,"St. Mary Parish, Louisiana",52578,2017
0500000US22103,"St. Tammany Parish, Louisiana",249201,2017
0500000US22105,"Tangipahoa Parish, Louisiana",128850,2017
0500000US22107,"Tensas Parish, Louisiana",4771,2017
0500000US22109,"Terrebonne Parish, Louisiana",113067,2017
0500000US22111,"Union Parish, Louisiana",22537,2017
0500000US22113,"Vermilion Parish, Louisiana",59841,2017
0500000US22115,"Vernon Parish, Louisiana",51906,2017
0500000US22117,"Washington Parish, Louisiana",46449,2017
0500000US22119,"Webster Parish, Louisiana",40043,2017
0500000US22121,"West Baton Rouge Parish, Louisiana",25518,2017
0500000US22123,"West Carroll Parish, Louisiana",11274,2017
0500000US22125,"West Feliciana Parish, Louisiana",15376,2017
0500000US22127,"Winn Parish, Louisiana",14631,2017
0500000US23001,"Androscoggin County, Maine",107317,2017
0500000US23003,"Aroostook County, Maine",68840,2017
0500000US23005,"Cumberland County, Maine",289173,2017
0500000US23007,"Franklin County, Maine",30177,2017
0500000US23009,"Hancock County, Maine",54468,2017
0500000US23011,"Kennebec County, Maine",121289,2017
0500000US23013,"Knox County, Maine",39700,2017
0500000US23015,"Lincoln County, Maine",34021,2017
0500000US23017,"Oxford County, Maine",57230,2017
0500000US23019,"Penobscot County, Maine",152284,2017
0500000US23021,"Piscataquis County, Maine",16960,2017
0500000US23023,"Sagadahoc County, Maine",35149,2017
0500000US23025,"Somerset County, Maine",50994,2017
0500000US23027,"Waldo County, Maine",39280,2017
0500000US23029,"Washington County, Maine",31822,2017
0500000US23031,"York County, Maine",201454,2017
0500000US24001,"Allegany County, Maryland",72591,2017
0500000US24003,"Anne Arundel County, Maryland",564600,2017
0500000US24005,"Baltimore County, Maryland",828637,2017
0500000US24009,"Calvert County, Maryland",90824,2017
0500000US24011,"Caroline County, Maryland",32785,2017
0500000US24013,"Carroll County, Maryland",167319,2017
0500000US24015,"Cecil County, Maryland",102416,2017
0500000US24017,"Charles County, Maryland",156021,2017
0500000US24019,"Dorchester County, Maryland",32386,2017
0500000US24021,"Frederick County, Maryland",246105,2017
0500000US24023,"Garrett County, Maryland",29516,2017
0500000US24025,"Harford County, Maryland",250132,2017
0500000US24027,"Howard County, Maryland",312495,2017
0500000US24029,"Kent County, Maryland",19666,2017
0500000US24031,"Montgomery County, Maryland",1039198,2017
0500000US24033,"Prince George's County, Maryland",905161,2017
0500000US24035,"Queen Anne's County, Maryland",49071,2017
0500000US24037,"St. Mary's County, Maryland",110979,2017
0500000US24039,"Somerset County, Maryland",25801,2017
0500000US24041,"Talbot County, Maryland",37461,2017
0500000US24043,"Washington County, Maryland",149546,2017
0500000US24045,"Wicomico County, Maryland",102014,2017
0500000US24047,"Worcester County, Maryland",51559,2017
0500000US24510,"Baltimore city, Maryland",619796,2017
0500000US25001,"Barnstable County, Massachusetts",213900,2017
0500000US25003,"Berkshire County, Massachusetts",127751,2017
0500000US25005,"Bristol County, Massachusetts",557016,2017
0500000US25007,"Dukes County, Massachusetts",17275,2017
0500000US25009,"Essex County, Massachusetts",775860,2017
0500000US25011,"Franklin County, Massachusetts",70926,2017
0500000US25013,"Hampden County, Massachusetts",469188,2017
0500000US25015,"Hampshire County, Massachusetts",161197,2017
0500000US25017,"Middlesex County, Massachusetts",1582857,2017
0500000US25019,"Nantucket County, Massachusetts",10912,2017
0500000US25021,"Norfolk County, Massachusetts",694389,2017
0500000US25023,"Plymouth County, Massachusetts",509114,2017
0500000US25025,"Suffolk County, Massachusetts",780685,2017
0500000US25027,"Worcester County, Massachusetts",818249,2017
0500000US26001,"Alcona County, Michigan",10413,2017
0500000US26003,"Alger County, Michigan",9254,2017
0500000US26005,"Allegan County, Michigan",114145,2017
0500000US26007,"Alpena County, Michigan",28730,2017
0500000US26009,"Antrim County, Michigan",23133,2017
0500000US26011,"Arenac County, Michigan",15238,2017
0500000US26013,"Baraga County, Michigan",8580,2017
0500000US26015,"Barry County, Michigan",59607,2017
0500000US26017,"Bay County, Michigan",105350,2017
0500000US26019,"Benzie County, Michigan",17462,2017
0500000US26021,"Berrien County, Michigan",154948,2017
0500000US26023,"Branch County, Michigan",43543,2017
0500000US26025,"Calhoun County, Michigan",134327,2017
0500000US26027,"Cass County, Michigan",51397,2017
0500000US26029,"Charlevoix County, Michigan",26160,2017
0500000US26031,"Cheboygan County, Michigan",25475,2017
0500000US26033,"Chippewa County, Michigan",38023,2017
0500000US26035,"Clare County, Michigan",30597,2017
0500000US26037,"Clinton County, Michigan",77321,2017
0500000US26039,"Crawford County, Michigan",13821,2017
0500000US26041,"Delta County, Michigan",36395,2017
0500000US26043,"Dickinson County, Michigan",25694,2017
0500000US26045,"Eaton County, Michigan",108586,2017
0500000US26047,"Emmet County, Michigan",32978,2017
0500000US26049,"Genesee County, Michigan",410881,2017
