id,geographic area name,median income (family),median income (nonfamily),year
0500000US13091,"Dodge County, Georgia",46460,14757,2010
0500000US13093,"Dooly County, Georgia",39622,18328,2010
0500000US13095,"Dougherty County, Georgia",39951,22039,2010
0500000US13097,"Douglas County, Georgia",62977,36545,2010
0500000US13099,"Early County, Georgia",40238,15768,2010
0500000US13101,"Echols County, Georgia",33664,17372,2010
0500000US13103,"Effingham County, Georgia",63277,30104,2010
0500000US13105,"Elbert County, Georgia",35550,20102,2010
0500000US13107,"Emanuel County, Georgia",36402,15781,2010
0500000US13109,"Evans County, Georgia",45938,28182,2010
0500000US13111,"Fannin County, Georgia",41422,19337,2010
0500000US13113,"Fayette County, Georgia",92976,38054,2010
0500000US13115,"Floyd County, Georgia",49310,22229,2010
0500000US13117,"Forsyth County, Georgia",96501,46920,2010
0500000US13119,"Franklin County, Georgia",44667,18120,2010
0500000US13121,"Fulton County, Georgia",75579,41274,2010
0500000US13123,"Gilmer County, Georgia",45317,20763,2010
0500000US13125,"Glascock County, Georgia",46283,14740,2010
0500000US13127,"Glynn County, Georgia",62445,30380,2010
0500000US13129,"Gordon County, Georgia",47964,20910,2010
0500000US13131,"Grady County, Georgia",39159,18736,2010
0500000US13133,"Greene County, Georgia",42307,21295,2010
0500000US13135,"Gwinnett County, Georgia",70767,42812,2010
0500000US13137,"Habersham County, Georgia",49182,24638,2010
0500000US13139,"Hall County, Georgia",57774,30877,2010
0500000US13141,"Hancock County, Georgia",27168,18298,2010
0500000US13143,"Haralson County, Georgia",45339,20163,2010
0500000US13145,"Harris County, Georgia",74457,26319,2010
0500000US13147,"Hart County, Georgia",44451,16442,2010
0500000US13149,"Heard County, Georgia",47591,26719,2010
0500000US13151,"Henry County, Georgia",70972,40922,2010
0500000US13153,"Houston County, Georgia",67227,32712,2010
0500000US13155,"Irwin County, Georgia",51262,14713,2010
0500000US13157,"Jackson County, Georgia",58239,28416,2010
0500000US13159,"Jasper County, Georgia",52177,21353,2010
0500000US13161,"Jeff Davis County, Georgia",40313,15900,2010
0500000US13163,"Jefferson County, Georgia",36980,13966,2010
0500000US13165,"Jenkins County, Georgia",35876,14314,2010
0500000US13167,"Johnson County, Georgia",35750,14588,2010
0500000US13169,"Jones County, Georgia",56038,25842,2010
0500000US13171,"Lamar County, Georgia",42218,25240,2010
0500000US13173,"Lanier County, Georgia",43162,17844,2010
0500000US13175,"Laurens County, Georgia",46466,19118,2010
0500000US13177,"Lee County, Georgia",67943,31596,2010
0500000US13179,"Liberty County, Georgia",46818,30433,2010
0500000US13181,"Lincoln County, Georgia",43872,25175,2010
0500000US13183,"Long County, Georgia",46654,21414,2010
0500000US13185,"Lowndes County, Georgia",48296,23891,2010
0500000US13187,"Lumpkin County, Georgia",50318,21013,2010
0500000US13189,"McDuffie County, Georgia",42472,16061,2010
0500000US13191,"McIntosh County, Georgia",51765,17724,2010
0500000US13193,"Macon County, Georgia",37218,17778,2010
0500000US13195,"Madison County, Georgia",49713,24578,2010
0500000US13197,"Marion County, Georgia",51000,21807,2010
0500000US13199,"Meriwether County, Georgia",47126,22122,2010
0500000US13201,"Miller County, Georgia",40685,20175,2010
0500000US13205,"Mitchell County, Georgia",43930,17425,2010
0500000US13207,"Monroe County, Georgia",61110,25632,2010
0500000US13209,"Montgomery County, Georgia",45989,14307,2010
0500000US13211,"Morgan County, Georgia",57724,25098,2010
0500000US13213,"Murray County, Georgia",45420,20709,2010
0500000US13215,"Muscogee County, Georgia",50771,25707,2010
0500000US13217,"Newton County, Georgia",56519,32956,2010
0500000US13219,"Oconee County, Georgia",85371,36042,2010
0500000US13221,"Oglethorpe County, Georgia",52955,22715,2010
0500000US13223,"Paulding County, Georgia",67117,38298,2010
0500000US13225,"Peach County, Georgia",53708,18977,2010
0500000US13227,"Pickens County, Georgia",59955,24776,2010
0500000US13229,"Pierce County, Georgia",47157,18686,2010
0500000US13231,"Pike County, Georgia",57458,28897,2010
0500000US13233,"Polk County, Georgia",43172,22103,2010
0500000US13235,"Pulaski County, Georgia",46850,16043,2010
0500000US13237,"Putnam County, Georgia",49814,21795,2010
0500000US13239,"Quitman County, Georgia",34342,15069,2010
0500000US13241,"Rabun County, Georgia",50410,18988,2010
0500000US13243,"Randolph County, Georgia",29800,15938,2010
0500000US13245,"Richmond County, Georgia",45220,26106,2010
0500000US13247,"Rockdale County, Georgia",63167,32830,2010
0500000US13249,"Schley County, Georgia",47234,13804,2010
0500000US13251,"Screven County, Georgia",44244,15613,2010
0500000US13253,"Seminole County, Georgia",38339,18859,2010
0500000US13255,"Spalding County, Georgia",49640,25585,2010
0500000US13257,"Stephens County, Georgia",41768,14855,2010
0500000US13259,"Stewart County, Georgia",41673,13967,2010
0500000US13261,"Sumter County, Georgia",41371,21088,2010
0500000US13263,"Talbot County, Georgia",43694,14731,2010
0500000US13265,"Taliaferro County, Georgia",29375,15852,2010
0500000US13267,"Tattnall County, Georgia",45601,15647,2010
0500000US13269,"Taylor County, Georgia",35819,11077,2010
0500000US13271,"Telfair County, Georgia",36109,11563,2010
0500000US13273,"Terrell County, Georgia",35663,14737,2010
0500000US13275,"Thomas County, Georgia",46333,18253,2010
0500000US13277,"Tift County, Georgia",45376,17876,2010
0500000US13279,"Toombs County, Georgia",44266,17582,2010
0500000US13281,"Towns County, Georgia",48020,21601,2010
0500000US13283,"Treutlen County, Georgia",48110,13106,2010
0500000US13285,"Troup County, Georgia",50625,23369,2010
0500000US13287,"Turner County, Georgia",40446,12446,2010
0500000US13289,"Twiggs County, Georgia",31324,19516,2010
0500000US13291,"Union County, Georgia",50772,20648,2010
0500000US13293,"Upson County, Georgia",42737,21406,2010
0500000US13295,"Walker County, Georgia",46307,19195,2010
0500000US13297,"Walton County, Georgia",58750,24938,2010
0500000US13299,"Ware County, Georgia",47609,18429,2010
0500000US13301,"Warren County, Georgia",36925,15515,2010
0500000US13303,"Washington County, Georgia",41055,15992,2010
0500000US13305,"Wayne County, Georgia",45649,18129,2010
0500000US13307,"Webster County, Georgia",40441,13349,2010
0500000US13309,"Wheeler County, Georgia",45042,11833,2010
0500000US13311,"White County, Georgia",50981,20804,2010
0500000US13313,"Whitfield County, Georgia",48991,25852,2010
0500000US13315,"Wilcox County, Georgia",40552,14038,2010
0500000US13317,"Wilkes County, Georgia",39109,15030,2010
0500000US13319,"Wilkinson County, Georgia",49138,22972,2010
0500000US13321,"Worth County, Georgia",46791,20960,2010
0500000US15001,"Hawaii County, Hawaii",66348,30209,2010
0500000US15003,"Honolulu County, Hawaii",81370,40991,2010
0500000US15005,"Kalawao County, Hawaii",79500,40694,2010
0500000US15007,"Kauai County, Hawaii",71847,35496,2010
0500000US15009,"Maui County, Hawaii",74465,41861,2010
0500000US16001,"Ada County, Idaho",67519,33642,2010
0500000US16003,"Adams County, Idaho",45590,19185,2010
0500000US16005,"Bannock County, Idaho",54650,24858,2010
0500000US16007,"Bear Lake County, Idaho",47092,22804,2010
0500000US16009,"Benewah County, Idaho",41759,20605,2010
0500000US16011,"Bingham County, Idaho",51750,24257,2010
0500000US16013,"Blaine County, Idaho",73929,42493,2010
0500000US16015,"Boise County, Idaho",60042,28036,2010
0500000US16017,"Bonner County, Idaho",51377,26863,2010
0500000US16019,"Bonneville County, Idaho",58346,26690,2010
0500000US16021,"Boundary County, Idaho",43562,19658,2010
0500000US16023,"Butte County, Idaho",47225,19167,2010
0500000US16025,"Camas County, Idaho",43092,32857,2010
0500000US16027,"Canyon County, Idaho",48219,26648,2010
0500000US16029,"Caribou County, Idaho",53615,24559,2010
0500000US16031,"Cassia County, Idaho",47995,17579,2010
0500000US16033,"Clark County, Idaho",37656,21875,2010
0500000US16035,"Clearwater County, Idaho",46415,26638,2010
0500000US16037,"Custer County, Idaho",56710,25234,2010
0500000US16039,"Elmore County, Idaho",50840,28736,2010
0500000US16041,"Franklin County, Idaho",50586,20030,2010
0500000US16043,"Fremont County, Idaho",52510,25388,2010
0500000US16045,"Gem County, Idaho",49976,22101,2010
0500000US16047,"Gooding County, Idaho",45369,22510,2010
0500000US16049,"Idaho County, Idaho",39263,18800,2010
0500000US16051,"Jefferson County, Idaho",55705,24815,2010
0500000US16053,"Jerome County, Idaho",45947,25213,2010
0500000US16055,"Kootenai County, Idaho",55840,27361,2010
0500000US16057,"Latah County, Idaho",54172,20863,2010
0500000US16059,"Lemhi County, Idaho",49119,18729,2010
0500000US16061,"Lewis County, Idaho",41250,21607,2010
0500000US16063,"Lincoln County, Idaho",50543,31324,2010
0500000US16065,"Madison County, Idaho",41117,25684,2010
0500000US16067,"Minidoka County, Idaho",47079,20286,2010
0500000US16069,"Nez Perce County, Idaho",55180,24863,2010
0500000US16071,"Oneida County, Idaho",51371,20690,2010
0500000US16073,"Owyhee County, Idaho",36405,19967,2010
0500000US16075,"Payette County, Idaho",50323,21389,2010
0500000US16077,"Power County, Idaho",46391,15625,2010
0500000US16079,"Shoshone County, Idaho",44685,19746,2010
0500000US16081,"Teton County, Idaho",56791,41429,2010
0500000US16083,"Twin Falls County, Idaho",49188,26524,2010
0500000US16085,"Valley County, Idaho",59737,34349,2010
0500000US16087,"Washington County, Idaho",46970,17333,2010
0500000US17001,"Adams County, Illinois",55791,24307,2010
0500000US17003,"Alexander County, Illinois",44699,14838,2010
0500000US17005,"Bond County, Illinois",60786,23561,2010
0500000US17007,"Boone County, Illinois",69380,32621,2010
0500000US17009,"Brown County, Illinois",50341,23365,2010
0500000US17011,"Bureau County, Illinois",55217,23187,2010
0500000US17013,"Calhoun County, Illinois",57627,24350,2010
0500000US17015,"Carroll County, Illinois",55341,24045,2010
0500000US17017,"Cass County, Illinois",51624,25362,2010
0500000US17019,"Champaign County, Illinois",65785,25546,2010
0500000US17021,"Christian County, Illinois",52680,23737,2010
0500000US17023,"Clark County, Illinois",52689,21820,2010
0500000US17025,"Clay County, Illinois",48659,20587,2010
0500000US17027,"Clinton County, Illinois",66682,27340,2010
0500000US17029,"Coles County, Illinois",54170,18304,2010
0500000US17031,"Cook County, Illinois",65039,37371,2010
0500000US17033,"Crawford County, Illinois",51218,24763,2010
0500000US17035,"Cumberland County, Illinois",51729,21535,2010
0500000US17037,"DeKalb County, Illinois",70713,30781,2010
0500000US17039,"De Witt County, Illinois",56806,27262,2010
0500000US17041,"Douglas County, Illinois",60352,25193,2010
0500000US17043,"DuPage County, Illinois",92423,46392,2010
0500000US17045,"Edgar County, Illinois",51588,23645,2010
0500000US17047,"Edwards County, Illinois",51337,22102,2010
0500000US17049,"Effingham County, Illinois",61373,26017,2010
0500000US17051,"Fayette County, Illinois",51216,21469,2010
0500000US17053,"Ford County, Illinois",62819,25801,2010
0500000US17055,"Franklin County, Illinois",43170,20240,2010
0500000US17057,"Fulton County, Illinois",50596,24778,2010
0500000US17059,"Gallatin County, Illinois",48892,20763,2010
0500000US17061,"Greene County, Illinois",52049,22237,2010
0500000US17063,"Grundy County, Illinois",75000,39065,2010
0500000US17065,"Hamilton County, Illinois",50878,15563,2010
0500000US17067,"Hancock County, Illinois",55162,24119,2010
0500000US17069,"Hardin County, Illinois",38576,16595,2010
0500000US17071,"Henderson County, Illinois",55154,20000,2010
0500000US17073,"Henry County, Illinois",61467,26428,2010
0500000US17075,"Iroquois County, Illinois",56541,27820,2010
0500000US17077,"Jackson County, Illinois",50787,16641,2010
0500000US17079,"Jasper County, Illinois",53034,22408,2010
0500000US17081,"Jefferson County, Illinois",51262,22329,2010
0500000US29189,"St. Louis County, Missouri",73910,33616,2010
0500000US29195,"Saline County, Missouri",46121,23728,2010
0500000US29197,"Schuyler County, Missouri",42043,17292,2010
0500000US29199,"Scotland County, Missouri",50574,15054,2010
0500000US29201,"Scott County, Missouri",47020,17631,2010
0500000US29203,"Shannon County, Missouri",36713,16401,2010
0500000US29205,"Shelby County, Missouri",43244,20205,2010
0500000US29207,"Stoddard County, Missouri",45928,18443,2010
0500000US29209,"Stone County, Missouri",46989,20321,2010
0500000US29211,"Sullivan County, Missouri",39259,17581,2010
0500000US29213,"Taney County, Missouri",47680,23513,2010
0500000US29215,"Texas County, Missouri",38182,15287,2010
0500000US29217,"Vernon County, Missouri",42067,18134,2010
0500000US29219,"Warren County, Missouri",64817,25194,2010
0500000US29221,"Washington County, Missouri",42120,17908,2010
0500000US29223,"Wayne County, Missouri",39826,16174,2010
0500000US29225,"Webster County, Missouri",46183,19761,2010
0500000US29227,"Worth County, Missouri",43472,25104,2010
0500000US29229,"Wright County, Missouri",37474,14525,2010
0500000US29510,"St. Louis city, Missouri",41395,25747,2010
0500000US30001,"Beaverhead County, Montana",53036,20551,2010
0500000US30003,"Big Horn County, Montana",41985,20273,2010
0500000US30005,"Blaine County, Montana",40890,22188,2010
0500000US30007,"Broadwater County, Montana",46949,27500,2010
0500000US30009,"Carbon County, Montana",59823,24688,2010
0500000US30011,"Carter County, Montana",47955,14853,2010
0500000US30013,"Cascade County, Montana",53540,25452,2010
0500000US30015,"Chouteau County, Montana",50201,22974,2010
0500000US30017,"Custer County, Montana",49011,24510,2010
0500000US30019,"Daniels County, Montana",49479,25000,2010
0500000US30021,"Dawson County, Montana",63982,25427,2010
0500000US30023,"Deer Lodge County, Montana",51076,20331,2010
0500000US30025,"Fallon County, Montana",64500,24673,2010
0500000US30027,"Fergus County, Montana",48623,21717,2010
0500000US30029,"Flathead County, Montana",53940,28249,2010
0500000US30031,"Gallatin County, Montana",65029,32586,2010
0500000US30033,"Garfield County, Montana",54375,23839,2010
0500000US30035,"Glacier County, Montana",44397,26318,2010
0500000US30037,"Golden Valley County, Montana",48750,17381,2010
0500000US30039,"Granite County, Montana",47685,21675,2010
0500000US30041,"Hill County, Montana",55963,24120,2010
0500000US30043,"Jefferson County, Montana",67195,30250,2010
0500000US30045,"Judith Basin County, Montana",54479,22500,2010
0500000US30047,"Lake County, Montana",47437,21176,2010
0500000US30049,"Lewis and Clark County, Montana",65573,29118,2010
0500000US30051,"Liberty County, Montana",44957,19010,2010
0500000US30053,"Lincoln County, Montana",39600,21592,2010
0500000US30055,"McCone County, Montana",56406,22411,2010
0500000US30057,"Madison County, Montana",52636,26770,2010
0500000US30059,"Meagher County, Montana",40057,16855,2010
0500000US30061,"Mineral County, Montana",44271,24013,2010
0500000US30063,"Missoula County, Montana",58302,22735,2010
0500000US30065,"Musselshell County, Montana",47860,16570,2010
0500000US30067,"Park County, Montana",50252,26615,2010
0500000US30069,"Petroleum County, Montana",39107,26944,2010
0500000US30071,"Phillips County, Montana",55362,25735,2010
0500000US30073,"Pondera County, Montana",47656,18870,2010
0500000US30075,"Powder River County, Montana",50156,17826,2010
0500000US30077,"Powell County, Montana",45339,20152,2010
0500000US30079,"Prairie County, Montana",43500,17279,2010
0500000US30081,"Ravalli County, Montana",53004,22865,2010
0500000US30083,"Richland County, Montana",60236,28654,2010
0500000US30085,"Roosevelt County, Montana",50146,26451,2010
0500000US18005,"Bartholomew County, Indiana",64024,30008,2010
0500000US18007,"Benton County, Indiana",58661,28125,2010
0500000US18009,"Blackford County, Indiana",47287,25245,2010
0500000US18011,"Boone County, Indiana",81401,30919,2010
