count,county,county geoid,registration year,state
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
1002,Sacramento County,6067.0,2013.0,CA
45,San Benito County,6069.0,2013.0,CA
45,San Benito County,6069.0,2013.0,CA
45,San Benito County,6069.0,2013.0,CA
45,San Benito County,6069.0,2013.0,CA
45,San Benito County,6069.0,2013.0,CA
45,San Benito County,6069.0,2013.0,CA
45,San Benito County,6069.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
1003,San Bernardino County,6071.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
4448,San Diego County,6073.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
1313,San Francisco County,6075.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
218,San Joaquin County,6077.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
251,San Luis Obispo County,6079.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
2441,San Mateo County,6081.0,2013.0,CA
414,Santa Barbara County,6083.0,2013.0,CA
